id,collection_date,transductor_id,generated_energy_peak_time,generated_energy_off_peak_time,consumption_peak_time,consumption_off_peak_time,inductive_power_peak_time,inductive_power_off_peak_time,capacitive_power_peak_time,capacitive_power_off_peak_time,tax_id
71317,2021-01-21 23:45:00,1,0.0,1750.93835449219,0.0,4379.37646484375,0.0,2752.96166992188,0.0,2612.77416992188,
71477,2021-01-21 23:45:00,1,0.0,1750.93835449219,0.0,4379.37646484375,0.0,2752.96166992188,0.0,2612.77416992188,
71478,2021-01-22 00:00:00,1,0.0,1705.30297851562,0.0,4344.73974609375,0.0,2760.84057617188,0.0,2630.34790039062,
71479,2021-01-22 00:15:00,1,0.0,1699.20056152344,0.0,4433.57763671875,0.0,2751.287109375,0.0,2633.9072265625,
71480,2021-01-22 00:30:00,1,0.0,1690.48840332031,0.0,4362.32666015625,0.0,2729.50439453125,0.0,2611.21557617188,
71481,2021-01-22 00:45:00,1,0.0,1710.28576660156,0.0,4343.568359375,0.0,2742.66015625,0.0,2619.8505859375,
71482,2021-01-22 01:00:00,1,0.0,1657.14270019531,0.0,4303.869140625,0.0,2622.40283203125,0.0,2606.76196289062,
71483,2021-01-22 01:15:00,1,0.0,1724.29272460938,0.0,4346.845703125,0.0,2743.88549804688,0.0,2616.31713867188,
71484,2021-01-22 01:30:00,1,0.0,1686.20678710938,0.0,4349.927734375,0.0,2720.75610351562,0.0,2594.6513671875,
71485,2021-01-22 01:45:00,1,0.0,1652.16735839844,0.0,4273.99560546875,0.0,2668.06420898438,0.0,2584.11645507812,
71486,2021-01-22 02:00:00,1,0.0,1671.53454589844,0.0,4311.97314453125,0.0,2716.69506835938,0.0,2602.35009765625,
71487,2021-01-22 02:15:00,1,0.0,1642.33312988281,0.0,4223.4462890625,0.0,2626.48461914062,0.0,2585.82934570312,
71488,2021-01-22 02:30:00,1,0.0,1736.09790039062,0.0,4371.7109375,0.0,2767.25415039062,0.0,2612.1181640625,
71489,2021-01-22 02:45:00,1,0.0,1645.94567871094,0.0,4279.5078125,0.0,2662.43920898438,0.0,2578.38525390625,
71490,2021-01-22 03:15:00,1,0.0,1642.82348632812,0.0,4266.09375,0.0,2659.60766601562,0.0,2587.54028320312,
71491,2021-01-22 03:30:00,1,0.0,1671.65734863281,0.0,4279.61279296875,0.0,2702.22705078125,0.0,2592.72021484375,
71492,2021-01-22 03:45:00,1,0.0,1670.53637695312,0.0,4261.3857421875,0.0,2677.267578125,0.0,2577.150390625,
71493,2021-01-22 04:00:00,1,0.0,1662.69177246094,0.0,4250.80712890625,0.0,2656.23876953125,0.0,2573.919921875,
71494,2021-01-22 04:15:00,1,0.0,1701.625,0.0,4336.76953125,0.0,2745.75463867188,0.0,2589.33862304688,
71495,2021-01-22 04:30:00,1,0.0,1628.87316894531,0.0,4232.84130859375,0.0,2661.10034179688,0.0,2576.21875,
71496,2021-01-22 04:45:00,1,0.0,1593.66625976562,0.0,4178.18701171875,0.0,2596.52514648438,0.0,2538.58544921875,
71497,2021-01-22 05:00:00,1,0.0,1670.55981445312,0.0,4267.31591796875,0.0,2694.22192382812,0.0,2585.03735351562,
71498,2021-01-22 05:15:00,1,0.0,1657.919921875,0.0,4257.91357421875,0.0,2669.81640625,0.0,2572.37036132812,
71499,2021-01-22 05:30:00,1,0.0,1683.7138671875,0.0,4294.14404296875,0.0,2726.03271484375,0.0,2576.45776367188,
71500,2021-01-22 05:45:00,1,0.0,1609.87536621094,0.0,4214.31689453125,0.0,2639.09008789062,0.0,2528.197265625,
71509,2021-01-22 06:00:00,1,0.0,1565.35388183594,0.0,4197.6416015625,0.0,2618.77368164062,0.0,2436.43139648438,
71510,2021-01-22 06:15:00,1,0.0,1563.92053222656,0.0,4168.4365234375,0.0,2659.5693359375,0.0,2354.1494140625,
71511,2021-01-22 06:30:00,1,0.0,1545.35412597656,0.0,4051.67260742188,0.0,2501.17309570312,0.0,2304.33447265625,
71512,2021-01-22 06:45:00,1,0.0,1528.63195800781,0.0,4002.54638671875,0.0,2467.23681640625,0.0,2305.11450195312,
71855,2021-01-22 07:00:00,1,0.0,1654.20751953125,0.0,4296.083984375,0.0,2708.21728515625,0.0,2432.88793945312,
71856,2021-01-22 07:15:00,1,0.0,1641.98107910156,0.0,4307.8505859375,0.0,2690.83154296875,0.0,2453.6884765625,
71857,2021-01-22 07:30:00,1,0.0,1603.921875,0.0,4200.45458984375,0.0,2607.39135742188,0.0,2406.95654296875,
71858,2021-01-22 07:45:00,1,0.0,1644.66748046875,0.0,4253.671875,0.0,2697.54418945312,0.0,2444.6689453125,
71859,2021-01-22 08:00:00,1,0.0,1659.64270019531,0.0,4274.41943359375,0.0,2685.75317382812,0.0,2453.20751953125,
71860,2021-01-22 08:15:00,1,0.0,1698.10180664062,0.0,4361.86767578125,0.0,2746.03100585938,0.0,2514.84838867188,
71861,2021-01-22 08:45:00,1,0.0,1662.58447265625,0.0,4299.76708984375,0.0,2669.50561523438,0.0,2481.81323242188,
71862,2021-01-22 09:00:00,1,0.0,1740.04992675781,0.0,4464.0341796875,0.0,2833.87133789062,0.0,2535.61108398438,
71863,2021-01-22 09:15:00,1,0.0,1656.25708007812,0.0,4371.58984375,0.0,2703.96435546875,0.0,2491.953125,
71864,2021-01-22 09:30:00,1,0.0,2031.923828125,0.0,4766.1630859375,0.0,3386.0751953125,0.0,2771.61450195312,
71865,2021-01-22 09:45:00,1,0.0,1734.91296386719,0.0,4480.166015625,0.0,2838.15283203125,0.0,2541.3427734375,
71866,2021-01-22 10:00:00,1,0.0,1716.90295410156,0.0,4439.12548828125,0.0,2798.66748046875,0.0,2563.78540039062,
71867,2021-01-22 10:15:00,1,0.0,1701.92822265625,0.0,4450.42041015625,0.0,2805.82592773438,0.0,2552.58276367188,
71868,2021-01-22 10:30:00,1,0.0,1790.47412109375,0.0,4606.26708984375,0.0,2965.79541015625,0.0,2613.0966796875,
71869,2021-01-22 10:45:00,1,0.0,1673.42761230469,0.0,4397.5947265625,0.0,2745.4052734375,0.0,2526.837890625,
71870,2021-01-22 11:00:00,1,0.0,1858.31042480469,0.0,4652.39990234375,0.0,3051.17236328125,0.0,2688.87719726562,
71871,2021-01-22 11:15:00,1,0.0,1754.59777832031,0.0,4477.27490234375,0.0,2848.09350585938,0.0,2643.12426757812,
71872,2021-01-22 11:30:00,1,0.0,1807.65856933594,0.0,4588.0048828125,0.0,2988.46923828125,0.0,2686.29321289062,
71873,2021-01-22 11:45:00,1,0.0,1797.365234375,0.0,4571.2236328125,0.0,2956.74780273438,0.0,2675.86059570312,
71874,2021-01-22 12:00:00,1,0.0,1798.51147460938,0.0,4587.40869140625,0.0,2907.83935546875,0.0,2684.26586914062,
71875,2021-01-22 12:15:00,1,0.0,1828.50964355469,0.0,4586.20703125,0.0,2972.19262695312,0.0,2688.56469726562,
71876,2021-01-22 12:30:00,1,0.0,1852.57995605469,0.0,4697.2861328125,0.0,2980.1005859375,0.0,2742.5771484375,
71877,2021-01-22 12:45:00,1,0.0,1838.16088867188,0.0,4692.7451171875,0.0,2983.99780273438,0.0,2709.83569335938,
71878,2021-01-22 13:00:00,1,0.0,1844.30517578125,0.0,4646.47900390625,0.0,3036.51098632812,0.0,2711.5400390625,
71879,2021-01-22 13:15:00,1,0.0,1827.83056640625,0.0,4606.9208984375,0.0,2983.9580078125,0.0,2691.43872070312,
71880,2021-01-22 13:30:00,1,0.0,1863.01672363281,0.0,4659.740234375,0.0,3009.7001953125,0.0,2727.16455078125,
71881,2021-01-22 13:45:00,1,0.0,1833.51477050781,0.0,4581.40283203125,0.0,2960.22973632812,0.0,2698.232421875,
71882,2021-01-22 14:00:00,1,0.0,1811.73559570312,0.0,4560.88525390625,0.0,2969.03466796875,0.0,2691.88232421875,
71883,2021-01-22 14:15:00,1,0.0,1835.09509277344,0.0,4585.84375,0.0,2992.69189453125,0.0,2678.7265625,
71884,2021-01-22 14:30:00,1,0.0,1868.61730957031,0.0,4646.94189453125,0.0,3079.50659179688,0.0,2713.49169921875,
71885,2021-01-22 14:45:00,1,0.0,1768.44396972656,0.0,4450.04296875,0.0,2837.40356445312,0.0,2635.00073242188,
71886,2021-01-22 15:00:00,1,0.0,1883.65161132812,0.0,4660.52099609375,0.0,3088.93310546875,0.0,2725.5068359375,
71887,2021-01-22 15:15:00,1,0.0,1784.49047851562,0.0,4525.9755859375,0.0,2902.00268554688,0.0,2661.05517578125,
71888,2021-01-22 15:30:00,1,0.0,1797.42358398438,0.0,4537.57861328125,0.0,2948.29223632812,0.0,2665.70532226562,
71889,2021-01-22 15:45:00,1,0.0,1841.45361328125,0.0,4595.650390625,0.0,2985.828125,0.0,2689.125,
71890,2021-01-22 16:00:00,1,0.0,1798.13146972656,0.0,4525.77587890625,0.0,2877.68872070312,0.0,2659.10571289062,
71891,2021-01-22 16:15:00,1,0.0,1811.38195800781,0.0,4515.62939453125,0.0,2923.052734375,0.0,2651.482421875,
71892,2021-01-22 16:30:00,1,0.0,1812.61730957031,0.0,4580.1396484375,0.0,2946.19970703125,0.0,2667.03100585938,
71893,2021-01-22 16:45:00,1,0.0,1780.99157714844,0.0,4481.62841796875,0.0,2914.15795898438,0.0,2655.07861328125,
71894,2021-01-22 17:00:00,1,0.0,1808.90502929688,0.0,4556.69580078125,0.0,2926.81640625,0.0,2662.6357421875,
71895,2021-01-22 17:15:00,1,0.0,1770.33215332031,0.0,4432.41015625,0.0,2842.20288085938,0.0,2623.71826171875,
71896,2021-01-22 17:30:00,1,0.0,1841.32019042969,0.0,4562.4521484375,0.0,2961.71875,0.0,2667.11694335938,
71897,2021-01-22 17:45:00,1,0.0,1773.92407226562,0.0,4524.6396484375,0.0,2879.892578125,0.0,2628.49780273438,
71898,2021-01-22 18:00:00,1,1783.09497070312,0.0,4485.07177734375,0.0,2894.42749023438,0.0,2631.40283203125,0.0,
71899,2021-01-22 18:15:00,1,1769.50122070312,0.0,4481.203125,0.0,2897.20092773438,0.0,2607.81298828125,0.0,
71900,2021-01-22 18:30:00,1,1764.13732910156,0.0,4447.2919921875,0.0,2931.48364257812,0.0,2617.4228515625,0.0,
71901,2021-01-22 18:45:00,1,1941.52062988281,0.0,4672.8818359375,0.0,3049.25122070312,0.0,2750.091796875,0.0,
71902,2021-01-22 19:00:00,1,1852.39331054688,0.0,4579.74658203125,0.0,2921.74487304688,0.0,2779.4140625,0.0,
71903,2021-01-22 19:15:00,1,1807.79211425781,0.0,4436.0517578125,0.0,2884.27514648438,0.0,2738.40380859375,0.0,
71904,2021-01-22 19:30:00,1,1779.64270019531,0.0,4429.0849609375,0.0,2857.16333007812,0.0,2723.22338867188,0.0,
71905,2021-01-22 19:45:00,1,1829.04675292969,0.0,4459.89697265625,0.0,2917.76538085938,0.0,2733.267578125,0.0,
71906,2021-01-22 20:00:00,1,1757.58447265625,0.0,4410.5546875,0.0,2823.67700195312,0.0,2645.79296875,0.0,
71907,2021-01-22 20:15:00,1,1749.17346191406,0.0,4415.68017578125,0.0,2845.48608398438,0.0,2641.40966796875,0.0,
71908,2021-01-22 20:30:00,1,1778.90222167969,0.0,4495.8115234375,0.0,2925.2705078125,0.0,2654.38208007812,0.0,
71909,2021-01-22 20:45:00,1,1891.50646972656,0.0,4595.19189453125,0.0,3029.76928710938,0.0,2675.58666992188,0.0,
71910,2021-01-22 21:00:00,1,0.0,1959.17956542969,0.0,4641.28271484375,0.0,3092.56665039062,0.0,2707.12841796875,
71911,2021-01-22 21:15:00,1,0.0,1758.74816894531,0.0,4384.0185546875,0.0,2868.15502929688,0.0,2631.794921875,
71912,2021-01-22 21:30:00,1,0.0,1730.94946289062,0.0,4384.74462890625,0.0,2832.89965820312,0.0,2605.28857421875,
71913,2021-01-22 22:00:00,1,0.0,1770.38134765625,0.0,4437.0927734375,0.0,2858.41015625,0.0,2628.71484375,
71914,2021-01-22 22:15:00,1,0.0,1693.80932617188,0.0,4258.28076171875,0.0,2711.66943359375,0.0,2603.84252929688,
71915,2021-01-22 22:30:00,1,0.0,1783.1357421875,0.0,4405.876953125,0.0,2854.16259765625,0.0,2633.68994140625,
71916,2021-01-22 22:45:00,1,0.0,1723.0341796875,0.0,4368.91455078125,0.0,2782.01098632812,0.0,2618.97119140625,
71917,2021-01-22 23:00:00,1,0.0,1708.6728515625,0.0,4360.60498046875,0.0,2795.8349609375,0.0,2626.53833007812,
71918,2021-01-22 23:15:00,1,0.0,1730.29650878906,0.0,4422.8466796875,0.0,2823.45068359375,0.0,2631.42163085938,
71919,2021-01-22 23:30:00,1,0.0,1708.15966796875,0.0,4326.009765625,0.0,2747.59790039062,0.0,2615.61743164062,
71920,2021-01-22 23:45:00,1,0.0,1738.16442871094,0.0,4371.67236328125,0.0,2806.8759765625,0.0,2626.5693359375,
71954,2021-01-23 00:00:00,1,0.0,1738.87658691406,0.0,4430.6962890625,0.0,2827.50268554688,0.0,2641.7900390625,
71955,2021-01-23 00:15:00,1,0.0,1719.2587890625,0.0,4399.87744140625,0.0,2777.66845703125,0.0,2632.69384765625,
71956,2021-01-23 00:30:00,1,0.0,1698.78625488281,0.0,4360.4140625,0.0,2730.54541015625,0.0,2627.13330078125,
71957,2021-01-23 00:45:00,1,0.0,1722.97717285156,0.0,4407.21533203125,0.0,2750.16259765625,0.0,2615.81127929688,
71958,2021-01-23 01:00:00,1,0.0,1754.68188476562,0.0,4405.6005859375,0.0,2795.34448242188,0.0,2645.36108398438,
71959,2021-01-23 01:15:00,1,0.0,1675.32568359375,0.0,4302.05615234375,0.0,2660.25830078125,0.0,2596.34350585938,
71960,2021-01-23 01:30:00,1,0.0,1729.22790527344,0.0,4410.1875,0.0,2772.84643554688,0.0,2618.10522460938,
71961,2021-01-23 01:45:00,1,0.0,1692.29528808594,0.0,4351.54638671875,0.0,2731.00512695312,0.0,2608.720703125,
72396,2021-01-23 02:00:00,1,0.0,1655.76196289062,0.0,4295.5126953125,0.0,2658.64282226562,0.0,2589.525390625,
72397,2021-01-23 02:15:00,1,0.0,1710.35375976562,0.0,4363.74462890625,0.0,2738.31103515625,0.0,2618.58447265625,
72398,2021-01-23 02:30:00,1,0.0,1705.92395019531,0.0,4346.3994140625,0.0,2713.79614257812,0.0,2600.64892578125,
72399,2021-01-23 02:45:00,1,0.0,1720.67578125,0.0,4396.87060546875,0.0,2761.39721679688,0.0,2631.71264648438,
72400,2021-01-23 03:00:00,1,0.0,1707.59558105469,0.0,4452.5205078125,0.0,2770.98217773438,0.0,2695.40747070312,
72401,2021-01-23 03:15:00,1,0.0,1637.64770507812,0.0,4259.58544921875,0.0,2646.75610351562,0.0,2588.74462890625,
72402,2021-01-23 03:30:00,1,0.0,1726.890625,0.0,4408.93505859375,0.0,2771.69506835938,0.0,2611.41259765625,
72403,2021-01-23 03:45:00,1,0.0,1672.04895019531,0.0,4289.3359375,0.0,2651.74609375,0.0,2598.43090820312,
72404,2021-01-23 04:00:00,1,0.0,1710.06506347656,0.0,4341.46875,0.0,2712.43383789062,0.0,2604.25805664062,
72405,2021-01-23 04:15:00,1,0.0,1620.861328125,0.0,4234.46533203125,0.0,2616.23681640625,0.0,2572.259765625,
72406,2021-01-23 04:30:00,1,0.0,1686.17321777344,0.0,4342.3837890625,0.0,2756.78173828125,0.0,2604.35986328125,
72407,2021-01-23 04:45:00,1,0.0,1699.75329589844,0.0,4364.44677734375,0.0,2774.49096679688,0.0,2596.23388671875,
72408,2021-01-23 05:15:00,1,0.0,1701.25305175781,0.0,4315.2548828125,0.0,2753.89331054688,0.0,2608.8427734375,
72409,2021-01-23 05:30:00,1,0.0,1686.009765625,0.0,4277.796875,0.0,2704.21411132812,0.0,2607.41918945312,
72410,2021-01-23 05:45:00,1,0.0,1669.86145019531,0.0,4295.978515625,0.0,2736.15063476562,0.0,2557.26171875,
72411,2021-01-23 06:00:00,1,0.0,1609.65832519531,0.0,4315.44482421875,0.0,2755.2978515625,0.0,2402.37646484375,
72412,2021-01-23 06:15:00,1,0.0,1544.12963867188,0.0,4083.9765625,0.0,2476.79418945312,0.0,2308.62890625,
72413,2021-01-23 06:30:00,1,0.0,1561.82104492188,0.0,4102.46923828125,0.0,2466.490234375,0.0,2330.40454101562,
72414,2021-01-23 06:45:00,1,0.0,1584.0185546875,0.0,4119.65283203125,0.0,2477.82348632812,0.0,2335.744140625,
72415,2021-01-23 07:00:00,1,0.0,1669.32019042969,0.0,4264.6533203125,0.0,2626.89721679688,0.0,2396.57421875,
72416,2021-01-23 07:15:00,1,0.0,1597.10705566406,0.0,4180.78564453125,0.0,2549.85205078125,0.0,2373.69702148438,
72417,2021-01-23 07:30:00,1,0.0,1585.55676269531,0.0,4141.95361328125,0.0,2519.53442382812,0.0,2351.7802734375,
72418,2021-01-23 07:45:00,1,0.0,1621.3134765625,0.0,4186.3017578125,0.0,2580.46435546875,0.0,2368.623046875,
72419,2021-01-23 08:00:00,1,0.0,1633.74890136719,0.0,4227.72119140625,0.0,2586.208984375,0.0,2387.1533203125,
72420,2021-01-23 08:15:00,1,0.0,1589.10754394531,0.0,4125.0556640625,0.0,2478.21264648438,0.0,2343.73559570312,
72421,2021-01-23 08:30:00,1,0.0,1669.33947753906,0.0,4375.04638671875,0.0,2655.03784179688,0.0,2491.55590820312,
72422,2021-01-23 08:45:00,1,0.0,1673.69067382812,0.0,4321.3544921875,0.0,2675.22583007812,0.0,2426.78686523438,
72423,2021-01-23 09:00:00,1,0.0,1567.16674804688,0.0,4142.0654296875,0.0,2488.923828125,0.0,2356.98608398438,
72424,2021-01-23 09:15:00,1,0.0,1634.6904296875,0.0,4233.853515625,0.0,2611.3515625,0.0,2408.00561523438,
72425,2021-01-23 09:30:00,1,0.0,1689.36755371094,0.0,4320.72021484375,0.0,2686.93310546875,0.0,2438.65478515625,
72426,2021-01-23 09:45:00,1,0.0,1644.55505371094,0.0,4194.77294921875,0.0,2561.52758789062,0.0,2408.15087890625,
72427,2021-01-23 10:00:00,1,0.0,1636.37109375,0.0,4197.39013671875,0.0,2589.68286132812,0.0,2411.30517578125,
72428,2021-01-23 10:15:00,1,0.0,1703.31335449219,0.0,4331.796875,0.0,2722.11499023438,0.0,2446.92626953125,
72429,2021-01-23 10:30:00,1,0.0,1615.43469238281,0.0,4174.71826171875,0.0,2551.72241210938,0.0,2383.78662109375,
72430,2021-01-23 10:45:00,1,0.0,1749.09655761719,0.0,4387.78466796875,0.0,2801.84448242188,0.0,2493.49487304688,
72431,2021-01-23 11:00:00,1,0.0,1680.98828125,0.0,4251.13134765625,0.0,2639.40454101562,0.0,2434.14965820312,
72432,2021-01-23 11:15:00,1,0.0,1739.79406738281,0.0,4343.955078125,0.0,2763.04809570312,0.0,2471.40551757812,
72433,2021-01-23 11:30:00,1,0.0,1644.44091796875,0.0,4233.9375,0.0,2602.1123046875,0.0,2415.57397460938,
72434,2021-01-23 11:45:00,1,0.0,1765.74328613281,0.0,4418.85400390625,0.0,2851.95190429688,0.0,2504.91455078125,
72435,2021-01-23 12:00:00,1,0.0,1654.79321289062,0.0,4228.5390625,0.0,2633.21875,0.0,2423.32739257812,
72436,2021-01-23 12:15:00,1,0.0,1757.4697265625,0.0,4379.06787109375,0.0,2794.11157226562,0.0,2494.84399414062,
72437,2021-01-23 12:45:00,1,0.0,1663.58618164062,0.0,4253.5478515625,0.0,2651.3818359375,0.0,2433.69995117188,
72438,2021-01-23 13:00:00,1,0.0,1769.54772949219,0.0,4439.00048828125,0.0,2878.451171875,0.0,2524.37573242188,
72439,2021-01-23 13:15:00,1,0.0,1720.43286132812,0.0,4351.42919921875,0.0,2742.69604492188,0.0,2477.54077148438,
72440,2021-01-23 13:30:00,1,0.0,1697.88977050781,0.0,4289.3056640625,0.0,2727.26733398438,0.0,2469.56884765625,
72441,2021-01-23 13:45:00,1,0.0,1726.69287109375,0.0,4346.09619140625,0.0,2748.42553710938,0.0,2479.86791992188,
72442,2021-01-23 14:00:00,1,0.0,1742.06750488281,0.0,4368.4169921875,0.0,2782.447265625,0.0,2497.73950195312,
72443,2021-01-23 14:15:00,1,0.0,1698.4990234375,0.0,4311.44091796875,0.0,2722.0576171875,0.0,2470.73486328125,
72444,2021-01-23 14:30:00,1,0.0,1720.50366210938,0.0,4368.78759765625,0.0,2758.46020507812,0.0,2485.57202148438,
72445,2021-01-23 14:45:00,1,0.0,1690.4541015625,0.0,4285.83154296875,0.0,2720.34741210938,0.0,2457.34619140625,
72446,2021-01-23 15:00:00,1,0.0,1702.38330078125,0.0,4343.02783203125,0.0,2706.88354492188,0.0,2462.06665039062,
72447,2021-01-23 15:15:00,1,0.0,1719.65673828125,0.0,4306.4736328125,0.0,2743.390625,0.0,2478.7626953125,
72448,2021-01-23 15:30:00,1,0.0,1726.73571777344,0.0,4354.6689453125,0.0,2735.943359375,0.0,2470.18188476562,
72449,2021-01-23 15:45:00,1,0.0,1678.99694824219,0.0,4282.8095703125,0.0,2688.171875,0.0,2465.0361328125,
72450,2021-01-23 16:00:00,1,0.0,1716.20104980469,0.0,4365.50390625,0.0,2746.9140625,0.0,2475.98608398438,
72451,2021-01-23 16:15:00,1,0.0,1652.08178710938,0.0,4251.080078125,0.0,2632.16430664062,0.0,2443.2099609375,
72452,2021-01-23 16:30:00,1,0.0,1746.9462890625,0.0,4385.857421875,0.0,2733.29931640625,0.0,2490.40405273438,
72453,2021-01-23 16:45:00,1,0.0,1676.76550292969,0.0,4226.22314453125,0.0,2590.923828125,0.0,2433.2421875,
72454,2021-01-23 17:00:00,1,0.0,1770.26623535156,0.0,4401.8955078125,0.0,2785.9912109375,0.0,2504.62866210938,
72455,2021-01-23 17:15:00,1,0.0,1632.216796875,0.0,4198.97265625,0.0,2554.74609375,0.0,2403.8330078125,
72456,2021-01-23 17:30:00,1,0.0,1710.69152832031,0.0,4340.33251953125,0.0,2710.42407226562,0.0,2463.08154296875,
72457,2021-01-23 17:45:00,1,0.0,1645.95678710938,0.0,4228.431640625,0.0,2607.73559570312,0.0,2421.0576171875,
72458,2021-01-23 18:00:00,1,0.0,1715.61364746094,0.0,4301.5888671875,0.0,2676.17700195312,0.0,2453.00341796875,
72459,2021-01-23 18:15:00,1,0.0,1728.86437988281,0.0,4294.73681640625,0.0,2736.58276367188,0.0,2454.86181640625,
72460,2021-01-23 18:30:00,1,0.0,1642.29638671875,0.0,4224.15673828125,0.0,2653.77124023438,0.0,2410.23852539062,
72461,2021-01-23 18:45:00,1,0.0,1852.40393066406,0.0,4556.046875,0.0,2912.43505859375,0.0,2566.5693359375,
72462,2021-01-23 19:00:00,1,0.0,1740.94348144531,0.0,4341.65185546875,0.0,2724.892578125,0.0,2632.61889648438,
72463,2021-01-23 19:15:00,1,0.0,2001.82104492188,0.0,4623.1025390625,0.0,3035.38818359375,0.0,2732.7138671875,
72464,2021-01-23 19:30:00,1,0.0,2015.84436035156,0.0,4575.89599609375,0.0,3018.5947265625,0.0,2753.25390625,
72465,2021-01-23 19:45:00,1,0.0,1915.88305664062,0.0,4547.099609375,0.0,2900.62475585938,0.0,2711.02075195312,
72566,2021-01-23 20:00:00,1,0.0,1767.54150390625,0.0,4328.11572265625,0.0,2765.8349609375,0.0,2653.96606445312,
72567,2021-01-23 20:15:00,1,0.0,1798.49475097656,0.0,4402.90966796875,0.0,2803.89453125,0.0,2658.5947265625,
72568,2021-01-23 20:30:00,1,0.0,1777.66821289062,0.0,4307.58251953125,0.0,2735.81982421875,0.0,2651.7177734375,
72569,2021-01-23 20:45:00,1,0.0,1860.07763671875,0.0,4451.4375,0.0,2855.2841796875,0.0,2678.736328125,
72570,2021-01-23 21:00:00,1,0.0,1773.87670898438,0.0,4317.6015625,0.0,2755.14453125,0.0,2650.125,
72571,2021-01-23 21:15:00,1,0.0,1824.173828125,0.0,4405.59130859375,0.0,2837.44799804688,0.0,2670.85913085938,
72572,2021-01-23 21:30:00,1,0.0,1772.48291015625,0.0,4333.49853515625,0.0,2776.24609375,0.0,2643.46704101562,
72573,2021-01-23 21:45:00,1,0.0,1819.61291503906,0.0,4348.32568359375,0.0,2804.63671875,0.0,2661.54760742188,
72574,2021-01-23 22:00:00,1,0.0,1842.9609375,0.0,4418.2099609375,0.0,2815.72729492188,0.0,2660.89208984375,
72575,2021-01-23 22:15:00,1,0.0,1801.24743652344,0.0,4351.779296875,0.0,2810.82177734375,0.0,2665.23315429688,
72576,2021-01-23 22:30:00,1,0.0,1826.77478027344,0.0,4430.236328125,0.0,2850.33837890625,0.0,2667.03051757812,
72577,2021-01-23 22:45:00,1,0.0,1749.15417480469,0.0,4290.2470703125,0.0,2723.5224609375,0.0,2639.240234375,
72578,2021-01-23 23:00:00,1,0.0,1806.40979003906,0.0,4405.6162109375,0.0,2782.0625,0.0,2663.2763671875,
72579,2021-01-23 23:15:00,1,0.0,1837.69311523438,0.0,4384.82958984375,0.0,2804.86694335938,0.0,2669.10400390625,
72580,2021-01-23 23:30:00,1,0.0,1814.42956542969,0.0,4349.50927734375,0.0,2802.79638671875,0.0,2659.154296875,
72581,2021-01-23 23:45:00,1,0.0,1773.16687011719,0.0,4318.59521484375,0.0,2737.71240234375,0.0,2643.49096679688,
72582,2021-01-24 00:00:00,1,0.0,1824.46704101562,0.0,4418.708984375,0.0,2831.6982421875,0.0,2681.08056640625,
72583,2021-01-24 00:15:00,1,0.0,1806.69555664062,0.0,4475.07666015625,0.0,2799.55444335938,0.0,2735.8896484375,
72584,2021-01-24 00:30:00,1,0.0,1813.44592285156,0.0,4467.60498046875,0.0,2782.35620117188,0.0,2732.64282226562,
72585,2021-01-24 00:45:00,1,0.0,1840.48413085938,0.0,4476.28662109375,0.0,2830.18530273438,0.0,2689.80200195312,
72586,2021-01-24 01:15:00,1,0.0,1748.32788085938,0.0,4342.93505859375,0.0,2714.08471679688,0.0,2648.44458007812,
72587,2021-01-24 01:30:00,1,0.0,1787.19213867188,0.0,4410.52099609375,0.0,2765.048828125,0.0,2652.44262695312,
72588,2021-01-24 01:45:00,1,0.0,1718.34057617188,0.0,4281.19921875,0.0,2661.73461914062,0.0,2626.6953125,
72589,2021-01-24 02:00:00,1,0.0,1775.56616210938,0.0,4331.63623046875,0.0,2743.08813476562,0.0,2658.9814453125,
72590,2021-01-24 02:15:00,1,0.0,1734.96215820312,0.0,4288.380859375,0.0,2674.55541992188,0.0,2629.62841796875,
72591,2021-01-24 02:30:00,1,0.0,1781.46655273438,0.0,4387.9970703125,0.0,2768.57397460938,0.0,2647.24609375,
72592,2021-01-24 02:45:00,1,0.0,1736.23999023438,0.0,4309.35107421875,0.0,2706.14721679688,0.0,2624.14794921875,
72734,2021-01-24 02:45:00,1,0.0,1736.23999023438,0.0,4309.35107421875,0.0,2706.14721679688,0.0,2624.14794921875,
72735,2021-01-24 03:00:00,1,0.0,1712.37426757812,0.0,4285.45068359375,0.0,2666.25903320312,0.0,2632.85766601562,
72736,2021-01-24 03:15:00,1,0.0,1757.65808105469,0.0,4341.86572265625,0.0,2718.185546875,0.0,2641.60473632812,
72737,2021-01-24 03:30:00,1,0.0,1734.32006835938,0.0,4295.40380859375,0.0,2674.27416992188,0.0,2626.82153320312,
72738,2021-01-24 03:45:00,1,0.0,1787.82092285156,0.0,4418.53173828125,0.0,2758.51928710938,0.0,2644.36596679688,
72739,2021-01-24 04:00:00,1,0.0,1699.16442871094,0.0,4248.08447265625,0.0,2645.28637695312,0.0,2618.84497070312,
72740,2021-01-24 04:15:00,1,0.0,1712.54943847656,0.0,4276.72998046875,0.0,2671.58056640625,0.0,2612.6123046875,
72741,2021-01-24 04:30:00,1,0.0,1697.90698242188,0.0,4264.0107421875,0.0,2670.583984375,0.0,2612.71728515625,
72742,2021-01-24 04:45:00,1,0.0,1784.90466308594,0.0,4467.720703125,0.0,2761.37158203125,0.0,2722.17749023438,
